sid	uid	timestamp	x_label
2039	4751	1446595200	0
2047	4129	1411948800	0
2047	3145	1410652800	0
2046	3942	1407628800	0
2046	3792	1407456000	0
2046	4637	1406592000	0
2046	4553	1406160000	0
2037	3162	1331251200	0
2045	4556	1386028800	0
2045	1501	1385424000	0
2048	3155	1359331200	0
2049	3128	1452988800	0
2039	2375	1445472000	0
2039	390	1445212800	0
2047	2763	1407628800	0
2046	398	1403568000	0
2046	715	1399680000	0
2048	4160	1329436800	0
2047	3502	1405209600	0
2047	257	1405123200	0
2047	807	1404432000	0
2046	3587	1395705600	0
2046	3000	1391731200	0
2046	3901	1389571200	0
2039	2574	1443830400	0
2046	4358	1384992000	0
2046	4699	1383436800	0
2045	1672	1373068800	0
2045	2753	1372377600	0
2048	1235	1328918400	0
2048	3246	1326585600	0
2048	807	1326326400	0
2044	2750	1444953600	0
2044	557	1442966400	0
2044	4752	1442707200	0
2044	732	1442534400	0
2046	3823	1381968000	0
2046	4077	1378080000	0
2049	3658	1447200000	0
2037	1191	1320969600	0
2037	649	1320364800	0
2037	2766	1319760000	0
2049	2134	1446163200	0
2049	4539	1445817600	0
2049	1564	1444521600	0
2037	3184	1318636800	0
2037	2500	1317686400	0
2037	941	1317081600	0
2048	4345	1311811200	0
2046	2835	1367712000	0
2046	4753	1367280000	0
2037	1777	1316217600	0
2048	529	1308873600	0
2048	2648	1308873600	0
2047	3823	1381968000	0
2047	4077	1378080000	0
2049	4754	1437696000	0
2046	2989	1362528000	0
2047	4708	1371168000	0
2046	3172	1358640000	0
2046	1251	1358467200	0
2046	2008	1358208000	0
2049	2282	1436572800	0
2049	3468	1435968000	0
2049	98	1434240000	0
2044	2017	1434931200	0
2049	4461	1433721600	0
2049	2533	1433548800	0
2047	3669	1364774400	0
2046	3705	1356393600	0
2046	3917	1355702400	0
2046	1294	1355356800	0
2037	757	1310947200	0
2047	2480	1363305600	0
2047	4697	1361923200	0
2047	3419	1361664000	0
2044	4488	1431648000	0
2039	4755	1439856000	0
2049	2070	1430352000	0
2047	1326	1360886400	0
2046	3809	1354492800	0
2046	3722	1353456000	0
2037	3811	1309046400	0
2044	4592	1430092800	0
2044	3359	1427328000	0
2049	4082	1428364800	0
2049	1556	1428105600	0
2039	711	1438905600	0
2046	4756	1348444800	0
2046	1947	1346544000	0
2046	3317	1346112000	0
2046	4712	1345507200	0
2050	2404	1329868800	0
2050	2057	1329868800	0
2044	1376	1427155200	0
2037	1858	1308614400	0
2047	3155	1359331200	0
2043	4279	1286236800	0
2043	2880	1286150400	0
2047	4177	1357084800	0
2046	4095	1340064000	0
2046	3635	1338336000	0
2049	3740	1424476800	0
2049	2988	1424390400	0
2039	4757	1437696000	0
2047	4690	1356307200	0
2046	3305	1334707200	0
2046	988	1334620800	0
2046	1382	1334361600	0
2046	2513	1334016000	0
2046	322	1332892800	0
2043	4474	1286064000	0
2046	3169	1327881600	0
2044	4638	1422748800	0
2049	2625	1423958400	0
2037	882	1307145600	0
2043	3190	1285891200	0
2047	1733	1349481600	0
2047	728	1340409600	0
2049	4492	1421107200	0
2049	2741	1419120000	0
2046	3251	1324857600	0
2043	3249	1285545600	0
2043	3090	1285459200	0
2039	2268	1436572800	0
2039	3065	1436486400	0
2047	186	1329696000	0
2047	4038	1329264000	0
2037	4045	1306454400	0
2037	3258	1306454400	0
2037	2468	1306281600	0
2049	1651	1415491200	0
2049	1683	1415404800	0
2046	2896	1324252800	0
2046	4015	1323388800	0
2046	1298	1323302400	0
2049	1629	1413849600	0
2037	3174	1306195200	0
2047	1520	1326758400	0
2049	4758	1413072000	0
2049	3659	1412640000	0
2046	3087	1321833600	0
2046	3013	1321660800	0
2046	1904	1321401600	0
2049	4634	1410998400	0
2045	4499	1325548800	0
2045	4619	1325462400	0
2046	1741	1318204800	0
2046	4151	1317859200	0
2037	4613	1305763200	0
2049	4083	1409011200	0
2046	2409	1317686400	0
2046	1322	1317686400	0
2046	3724	1317513600	0
2047	3474	1323907200	0
2051	881	1284422400	0
2051	3891	1284422400	0
2046	2776	1317168000	0
2046	118	1316822400	0
2049	1023	1408752000	0
2049	3857	1407542400	0
2052	2921	1444348800	0
2046	2393	1316044800	0
2039	6	1432166400	0
2046	4266	1315958400	0
2046	757	1315958400	0
2046	4040	1315958400	0
2046	4157	1315872000	0
2046	4613	1315785600	0
2046	1792	1315785600	0
2049	4759	1405468800	0
2049	4760	1404864000	0
2046	3257	1315785600	0
2046	867	1315785600	0
2046	4628	1315699200	0
2046	1798	1315612800	0
2046	3672	1315612800	0
2049	2163	1402704000	0
2045	1937	1322438400	0
2045	4490	1322265600	0
2037	1090	1305158400	0
2049	2540	1401148800	0
2049	832	1400716800	0
2051	3844	1447286400	0
2051	936	1445644800	0
2046	4423	1315526400	0
2039	4761	1430352000	0
2037	1058	1304899200	0
2039	3297	1430179200	0
2039	4661	1429833600	0
2046	2598	1315526400	0
2046	537	1315526400	0
2046	2816	1315526400	0
2046	723	1315526400	0
2046	224	1315440000	0
2037	2928	1304467200	0
2037	4513	1304380800	0
2039	2506	1429660800	0
2039	10	1429228800	0
2039	151	1428969600	0
2046	4597	1315353600	0
2046	3120	1315267200	0
2051	2526	1418428800	0
2051	4023	1417996800	0
2044	3752	1401148800	0
2044	4501	1398211200	0
2037	3196	1304294400	0
2045	4762	1318723200	0
2044	2000	1395100800	0
2045	4355	1317945600	0
2045	2776	1317859200	0
2051	3719	1304899200	0
2051	3009	1299715200	0
2049	2572	1395878400	0
2044	2626	1390608000	0
2037	3991	1303689600	0
2037	1163	1303689600	0
2052	4763	1410652800	0
2045	3034	1317081600	0
2049	3598	1392163200	0
2037	405	1303430400	0
2052	2656	1409443200	0
2042	2587	1452124800	0
2042	2483	1451174400	0
2052	2407	1400803200	0
2049	2961	1391126400	0
2049	2865	1390262400	0
2049	2787	1389312000	0
2045	3837	1316390400	0
2042	3546	1441929600	0
2042	4202	1440979200	0
2042	10	1437955200	0
2037	1242	1303257600	0
2037	4017	1303257600	0
2045	4385	1315353600	0
2042	671	1432684800	0
2050	4523	1440028800	0
2050	4764	1439942400	0
2052	2961	1391126400	0
2044	2968	1382140800	0
2045	3384	1315180800	0
2050	4490	1435104000	0
2045	3898	1315180800	0
2052	4366	1377907200	0
2042	2622	1423526400	0
2042	3310	1423008000	0
2052	2846	1359590400	0
2052	2282	1354665600	0
2050	941	1433980800	0
2050	3542	1432771200	0
2045	1845	1314921600	0
2045	2391	1314835200	0
2049	2869	1387497600	0
2049	1354	1386806400	0
2049	2536	1386547200	0
2052	2964	1323043200	0
2050	3774	1432080000	0
2042	3318	1414972800	0
2051	3348	1286064000	0
2045	2098	1314662400	0
2052	1465	1319328000	0
2052	2155	1317427200	0
2049	4205	1385596800	0
2049	2326	1385424000	0
2049	2959	1385337600	0
2050	712	1429747200	0
2050	3309	1428710400	0
2050	4765	1428537600	0
2042	3314	1413331200	0
2053	4351	1282003200	0
2042	3069	1411516800	0
2049	1577	1384473600	0
2052	2727	1315958400	0
2050	4766	1427241600	0
2050	1299	1426118400	0
2051	4624	1284768000	0
2051	3944	1284681600	0
2052	4484	1315353600	0
2052	80	1315008000	0
2044	2988	1363824000	0
2044	2403	1363132800	0
2049	2473	1382227200	0
2050	4767	1426118400	0
2050	2946	1425427200	0
2042	4768	1394150400	0
2044	1576	1361750400	0
2049	945	1381276800	0
2052	3541	1312502400	0
2042	2804	1389744000	0
2049	2642	1379462400	0
2049	1916	1378166400	0
2050	1054	1423008000	0
2050	3120	1422576000	0
2044	2846	1359590400	0
2052	2248	1308873600	0
2049	4256	1377475200	0
2049	4151	1377043200	0
2044	3827	1356739200	0
2044	3378	1355011200	0
2049	3728	1376092800	0
2049	3828	1374537600	0
2050	2313	1416700800	0
2049	2881	1373500800	0
2050	2402	1412121600	0
2052	3723	1300406400	0
2042	4769	1356566400	0
2042	1189	1355184000	0
2044	3123	1333756800	0
2044	4607	1332633600	0
2044	515	1331942400	0
2052	3958	1296259200	0
2052	2508	1293494400	0
2044	2155	1327017600	0
2052	3946	1291420800	0
2052	3629	1290988800	0
2050	4654	1408147200	0
2050	4693	1407628800	0
2049	4770	1371945600	0
2052	308	1289692800	0
2052	3086	1289433600	0
2050	4322	1406505600	0
2052	1284	1288310400	0
2052	515	1287705600	0
2044	3054	1325376000	0
2052	2291	1286928000	0
2044	4499	1325030400	0
2050	4711	1404777600	0
2044	3541	1324339200	0
2050	1230	1403568000	0
2050	4771	1403568000	0
2050	4772	1400889600	0
2052	117	1284768000	0
2044	938	1323734400	0
2044	1284	1323648000	0
2052	458	1283904000	0
2052	3724	1283817600	0
2042	3569	1315785600	0
2053	1220	1448236800	0
2053	4510	1447027200	0
2049	1041	1370217600	0
2052	1843	1283212800	0
2044	3708	1322179200	0
2050	2960	1397088000	0
2052	4351	1282521600	0
2049	1014	1370131200	0
2052	2114	1282262400	0
2050	1261	1394409600	0
2049	4773	1369699200	0
2052	4624	1282089600	0
2052	1419	1281916800	0
2050	801	1393804800	0
2050	1020	1393459200	0
2049	3607	1369267200	0
2052	2471	1280448000	0
2044	4624	1319414400	0
2053	2882	1440979200	0
2053	1317	1440979200	0
2053	2861	1440979200	0
2050	4137	1392595200	0
2050	12	1391385600	0
2042	1694	1308873600	0
2042	2101	1307664000	0
2044	3629	1318982400	0
2050	1199	1389484800	0
2044	1595	1318723200	0
2044	2539	1318550400	0
2044	3621	1318550400	0
2050	1445	1388966400	0
2050	4774	1388793600	0
2050	678	1388793600	0
2050	4622	1388534400	0
2044	4138	1318464000	0
2050	4775	1388016000	0
2050	2295	1387152000	0
2042	4091	1305763200	0
2053	2948	1433721600	0
2049	4683	1367884800	0
2052	1492	1279497600	0
2050	3639	1384732800	0
2050	1749	1384560000	0
2053	2473	1429747200	0
2049	196	1367193600	0
2050	3823	1381968000	0
2052	309	1278374400	0
2052	1698	1278288000	0
2053	2307	1425254400	0
2053	418	1425254400	0
2053	3740	1424476800	0
2053	1365	1423440000	0
2052	3737	1277596800	0
2052	2018	1277510400	0
2050	4243	1375920000	0
2052	3616	1277337600	0
2042	2653	1301875200	0
2050	1673	1373414400	0
2050	4776	1373414400	0
2052	2844	1277251200	0
2052	4039	1277164800	0
2049	2440	1366329600	0
2049	1050	1366243200	0
2050	3537	1372982400	0
2050	4777	1372464000	0
2053	4419	1419206400	0
2049	3833	1366243200	0
2049	3444	1366070400	0
2050	809	1371945600	0
2052	3727	1277078400	0
2052	723	1277078400	0
2049	3443	1365897600	0
2049	2372	1365897600	0
2049	2877	1365897600	0
2042	2263	1300579200	0
2049	1017	1365724800	0
2052	74	1276819200	0
2049	2430	1365552000	0
2049	3814	1365465600	0
2050	3346	1362528000	0
2050	2989	1362528000	0
2052	269	1276732800	0
2049	4338	1365465600	0
2049	2646	1365379200	0
2049	3492	1365379200	0
2050	1674	1360368000	0
2052	3991	1276646400	0
2049	518	1365292800	0
2049	1013	1365206400	0
2049	1588	1365206400	0
2049	3381	1365120000	0
2049	3847	1365120000	0
2049	2798	1365120000	0
2049	3021	1365120000	0
2050	2764	1358035200	0
2049	1156	1364947200	0
2049	1356	1364860800	0
2049	2788	1364860800	0
2053	3040	1410134400	0
2053	40	1409616000	0
2053	4396	1409097600	0
2049	4138	1364860800	0
2049	4587	1364774400	0
2049	2180	1364774400	0
2049	2628	1364688000	0
2049	615	1364601600	0
2053	3450	1408579200	0
2053	2322	1408492800	0
2049	3037	1364601600	0
2053	3369	1405209600	0
2053	1944	1404950400	0
2054	852	1448323200	0
2054	2750	1444953600	0
2049	2117	1364515200	0
2049	1236	1364428800	0
2049	593	1364428800	0
2054	4409	1443484800	0
2054	4778	1440547200	0
2053	3076	1403568000	0
2054	1018	1424736000	0
2054	4710	1422835200	0
2054	4779	1421625600	0
2049	769	1364342400	0
2054	4487	1419465600	0
2049	4064	1364256000	0
2054	3900	1405814400	0
2053	553	1400457600	0
2054	4139	1396483200	0
2050	2130	1354579200	0
2050	1947	1354233600	0
2054	3901	1389571200	0
2053	3351	1398211200	0
2054	3563	1365552000	0
2053	132	1392249600	0
2053	4780	1391817600	0
2050	4781	1350604800	0
2054	1614	1361836800	0
2054	2638	1357344000	0
2053	2964	1389052800	0
2053	2958	1388016000	0
2050	2724	1350000000	0
2050	4570	1349654400	0
2054	3352	1345593600	0
2054	654	1328400000	0
2050	1829	1348704000	0
2054	4066	1312934400	0
2053	486	1386115200	0
2053	3687	1384300800	0
2053	3641	1383091200	0
2042	3255	1295136000	0
2053	4366	1377907200	0
2053	1862	1374105600	0
2053	1325	1371081600	0
2053	2985	1370908800	0
2055	2350	1287878400	0
2055	1114	1287532800	0
2055	1340	1287360000	0
2055	798	1287360000	0
2055	4146	1286409600	0
2053	2408	1368576000	0
2055	2268	1436572800	0
2055	4282	1429401600	0
2055	3	1419379200	0
2055	2216	1411257600	0
2055	2038	1382054400	0
2055	3233	1375228800	0
2055	3152	1362355200	0
2055	1634	1356652800	0
2055	4019	1352678400	0
2055	36	1335657600	0
2055	153	1334966400	0
2055	4782	1294272000	0
2055	508	1292025600	0
2055	4474	1290643200	0
2055	1375	1289779200	0
2053	3162	1364688000	0
2053	3909	1364256000	0
2053	1570	1360713600	0
2053	1874	1359676800	0
2053	458	1359331200	0
2053	2361	1358208000	0
2042	3020	1289952000	0
2053	117	1357516800	0
2042	2395	1287187200	0
2053	2982	1356048000	0
2053	2107	1354665600	0
2056	4783	1454198400	0
2056	1811	1425168000	0
2056	4784	1424995200	0
2056	581	1424390400	0
2056	2887	1416441600	0
2056	4189	1416009600	0
2056	3673	1412467200	0
2056	2146	1403568000	0
2056	1768	1395446400	0
2056	4785	1392422400	0
2056	2958	1388016000	0
2056	4556	1384473600	0
2056	4323	1357257600	0
2056	3799	1356480000	0
2056	3082	1353974400	0
2056	2873	1352419200	0
2056	3395	1331596800	0
2056	2798	1322438400	0
2056	1156	1297036800	0
2056	1577	1295568000	0
2056	3946	1292544000	0
2057	1090	1307491200	0
2057	3258	1307404800	0
2057	3585	1427241600	0
2057	3138	1427068800	0
2057	4504	1418947200	0
2057	4033	1410912000	0
2057	4786	1399852800	0
2057	2144	1397865600	0
2057	4198	1395705600	0
2057	3587	1395705600	0
2057	3475	1394496000	0
2057	3300	1385942400	0
2057	4787	1379808000	0
2057	3880	1374364800	0
2057	3254	1336348800	0
2057	2567	1335571200	0
2057	1322	1310515200	0
2057	2532	1309737600	0
2057	3317	1309651200	0
2057	728	1308096000	0
2058	2460	1290470400	0
2058	1932	1288224000	0
2058	1768	1454716800	0
2058	4788	1433462400	0
2058	3707	1422576000	0
2058	361	1413417600	0
2058	4129	1411948800	0
2058	2456	1406764800	0
2058	398	1365552000	0
2058	3633	1362268800	0
2058	1677	1292371200	0
2058	972	1291766400	0
2059	723	1287619200	0
2059	1475	1287532800	0
2059	3963	1287446400	0
2059	1252	1429488000	0
2059	4072	1428624000	0
2059	3585	1427241600	0
2059	2170	1414022400	0
2059	3145	1410652800	0
2059	462	1405296000	0
2059	3309	1405123200	0
2059	2022	1393027200	0
2059	3598	1383868800	0
2059	3229	1378080000	0
2059	3312	1371945600	0
2059	2019	1361404800	0
2059	807	1359849600	0
2059	3825	1353974400	0
2059	3171	1353369600	0
2059	3172	1346025600	0
2059	3160	1343088000	0
2059	3156	1341705600	0
2059	3602	1335139200	0
2059	1179	1332979200	0
2059	322	1332892800	0
2059	4588	1326585600	0
2059	4683	1323993600	0
2059	3672	1314921600	0
2059	3184	1314835200	0
2059	1058	1313452800	0
2059	4095	1311638400	0
2059	3317	1311552000	0
2059	2380	1309392000	0
2059	3254	1304640000	0
2059	238	1304553600	0
2059	2881	1299456000	0
2059	4053	1297296000	0
2059	3012	1295568000	0
2059	2567	1294358400	0
2059	2651	1291161600	0
2059	3921	1290124800	0
2059	3180	1289952000	0
2059	2547	1288569600	0
2059	3988	1288396800	0
2059	3258	1288224000	0
2059	678	1288051200	0
2060	2381	1300147200	0
2060	3724	1300147200	0
2060	4152	1300147200	0
2060	1224	1452816000	0
2060	4333	1447286400	0
2060	2637	1445212800	0
2060	1601	1439164800	0
2060	2536	1430352000	0
2060	2956	1429574400	0
2060	3021	1425513600	0
2060	1169	1421884800	0
2060	3602	1421020800	0
2060	2211	1417478400	0
2060	1598	1407715200	0
2060	2746	1404000000	0
2060	1251	1358812800	0
2060	1295	1343088000	0
2060	3421	1339200000	0
2060	3008	1330732800	0
2060	2349	1323993600	0
2060	3857	1317427200	0
2060	2155	1317081600	0
2060	593	1316217600	0
2060	3384	1313452800	0
2060	2625	1311811200	0
2060	2646	1311638400	0
2060	4014	1306195200	0
2060	2609	1305763200	0
2060	283	1305331200	0
2060	3727	1304380800	0
2060	2897	1303257600	0
2060	2880	1302739200	0
2060	2117	1301702400	0
2060	4262	1301270400	0
2060	4145	1301270400	0
2060	1014	1301097600	0
2060	1285	1300665600	0
2060	4385	1300320000	0
2060	4278	1300320000	0
2060	4723	1300233600	0
2060	3285	1300233600	0
2060	2245	1300233600	0
2060	4146	1300233600	0
2061	1809	1300579200	0
2061	3264	1300406400	0
2061	4586	1300147200	0
2061	4337	1439164800	0
2061	3133	1435536000	0
2061	3571	1432425600	0
2061	4469	1425340800	0
2061	1112	1423785600	0
2061	533	1423008000	0
2061	2355	1421366400	0
2061	3668	1403049600	0
2061	3475	1388620800	0
2061	4789	1363132800	0
2061	2048	1348617600	0
2061	2899	1348531200	0
2061	3087	1326758400	0
2061	1965	1326326400	0
2061	3279	1317859200	0
2061	1001	1317427200	0
2062	198	1276387200	0
2061	3963	1305590400	0
2061	3181	1304121600	0
2061	2022	1301184000	0
2062	2099	1451347200	0
2062	4790	1435190400	0
2062	4791	1434672000	0
2062	1	1430784000	0
2062	4455	1424908800	0
2062	4248	1424736000	0
2062	1191	1422316800	0
2062	3454	1421798400	0
2062	1231	1418342400	0
2062	4479	1410134400	0
2063	4304	1453507200	0
2063	1358	1417219200	0
2063	2150	1406073600	0
2063	667	1390780800	0
2063	2152	1377561600	0
2063	322	1332892800	0
2063	400	1332892800	0
2063	3541	1324857600	0
2063	2364	1301443200	0
2063	2170	1301097600	0
2063	1966	1295740800	0
2063	205	1294704000	0
2063	1875	1290556800	0
2064	2920	1289865600	0
2064	3958	1289865600	0
2064	2750	1444953600	0
2064	2891	1441756800	0
2064	2883	1439510400	0
2064	2740	1433376000	0
2064	3029	1432857600	0
2064	557	1425772800	0
2064	4792	1425427200	0
2064	2962	1423008000	0
2064	2887	1416441600	0
2064	2889	1415577600	0
2064	2741	1414800000	0
2064	3735	1414108800	0
2064	400	1405468800	0
2064	1562	1389657600	0
2064	3366	1376524800	0
2064	3378	1376438400	0
2064	3037	1374624000	0
2064	3379	1366416000	0
2064	2846	1359590400	0
2064	3827	1356739200	0
2064	2349	1324771200	0
2064	1284	1323648000	0
2064	4793	1298073600	0
2064	1576	1296345600	0
2064	2267	1294358400	0
2064	1912	1291766400	0
2064	1341	1291766400	0
2064	2926	1290556800	0
2064	4338	1290211200	0
2064	2733	1290124800	0
2064	3079	1290124800	0
2064	3724	1290124800	0
2064	2715	1290038400	0
2064	1285	1290038400	0
2064	987	1289952000	0
2065	205	1289865600	0
2065	3571	1455321600	0
2065	3059	1435708800	0
2065	3161	1435708800	0
2065	2297	1431820800	0
2065	3055	1431475200	0
2065	2843	1428192000	0
2065	3117	1427500800	0
2065	3138	1427068800	0
2065	3302	1423612800	0
2065	3175	1422921600	0
2065	3303	1421366400	0
2065	4311	1420761600	0
2065	3715	1419292800	0
2065	3154	1417219200	0
2065	2511	1414627200	0
2065	3488	1411776000	0
2065	52	1410480000	0
2065	4035	1410307200	0
2065	4341	1409184000	0
2065	2763	1407628800	0
2065	3793	1407369600	0
2065	2495	1405296000	0
2065	3798	1399161600	0
2065	4208	1397088000	0
2065	3025	1395792000	0
2065	575	1394582400	0
2065	4038	1372809600	0
2065	1540	1364947200	0
2065	2579	1363824000	0
2065	2480	1363305600	0
2065	3311	1363305600	0
2065	3880	1360713600	0
2065	3119	1358899200	0
2065	2582	1355529600	0
2065	4119	1355356800	0
2065	1780	1352332800	0
2065	1386	1325721600	0
2065	4222	1325635200	0
2065	3317	1323043200	0
2065	2810	1311897600	0
2065	3672	1304812800	0
2065	1219	1297641600	0
2065	3673	1296259200	0
2065	3163	1294531200	0
2065	4794	1294012800	0
2065	2139	1293494400	0
2065	3474	1292976000	0
2065	3584	1292889600	0
2065	1450	1292457600	0
2065	728	1292198400	0
2065	2388	1291248000	0
2065	1643	1290902400	0
2065	746	1290902400	0
2065	4017	1290816000	0
2065	1022	1290470400	0
2065	3124	1290384000	0
2065	1322	1290297600	0
2065	4685	1290211200	0
2065	3703	1290038400	0
2065	987	1289952000	0
2065	2223	1289952000	0
2065	3121	1289865600	0
2065	1735	1289865600	0
2065	2513	1289865600	0
2066	3282	1288137600	0
2066	3404	1288137600	0
2066	2679	1452124800	0
2066	2478	1386979200	0
2066	1263	1379980800	0
2066	996	1366416000	0
2066	3757	1366070400	0
2066	1776	1334620800	0
2066	3887	1308960000	0
2066	3000	1297555200	0
2066	3257	1291075200	0
2066	3662	1290038400	0
2067	1192	1288137600	0
2067	2934	1454544000	0
2067	1449	1409702400	0
2067	1070	1399075200	0
2067	3225	1393459200	0
2067	4599	1369958400	0
2067	1670	1352678400	0
2067	2395	1302220800	0
2067	43	1294012800	0
2067	4421	1293667200	0
2067	533	1292544000	0
2067	3042	1289001600	0
2067	867	1288569600	0
2067	4275	1288137600	0
2068	3364	1301443200	0
2068	3444	1301356800	0
2068	4723	1301356800	0
2068	2325	1444867200	0
2068	2739	1436140800	0
2068	552	1425168000	0
2068	2051	1402012800	0
2068	4795	1382313600	0
2068	242	1324598400	0
2068	4496	1322352000	0
2068	4471	1302825600	0
2068	117	1302825600	0
2068	1686	1301529600	0
2069	4276	1301356800	0
2069	3999	1450828800	0
2069	1790	1424131200	0
2069	3059	1422662400	0
2069	25	1364688000	0
2069	3198	1342915200	0
2069	1246	1340668800	0
2069	3162	1331424000	0
2069	252	1323907200	0
2069	575	1312934400	0
2069	4019	1305072000	0
2069	3342	1301529600	0
2070	3571	1428192000	0
2070	49	1424649600	0
2070	3782	1417737600	0
2070	2018	1416355200	0
2070	4796	1413417600	0
2070	4180	1412899200	0
2070	2401	1375401600	0
2070	2989	1362528000	0
2070	2019	1361404800	0
2070	1675	1339113600	0
2070	4797	1300579200	0
2070	3474	1292976000	0
2071	4608	1452124800	0
2071	4579	1438560000	0
2071	94	1437436800	0
2071	2689	1426204800	0
2071	1270	1382745600	0
2071	3823	1381968000	0
2071	3309	1381536000	0
2071	4422	1303948800	0
2071	2838	1291507200	0
2071	3167	1291507200	0
2071	2065	1289520000	0
2072	2778	1279152000	0
2072	1141	1440720000	0
2072	1946	1440201600	0
2072	3585	1427241600	0
2072	2094	1425168000	0
2072	2129	1423958400	0
2072	4311	1420761600	0
2072	2832	1418601600	0
2072	4694	1410307200	0
2072	3307	1397088000	0
2072	411	1386979200	0
2072	1779	1369612800	0
2072	3258	1317600000	0
2072	1142	1312848000	0
2073	1273	1448323200	0
2073	3029	1417824000	0
2073	1940	1417046400	0
2073	988	1414972800	0
2073	3992	1381708800	0
2073	1376	1379030400	0
2073	1655	1378771200	0
2073	553	1378684800	0
2073	2870	1374796800	0
2073	3095	1373414400	0
2073	2985	1370044800	0
2073	3157	1368748800	0
2073	937	1366070400	0
2073	1844	1363824000	0
2073	786	1361404800	0
2073	4569	1361232000	0
2073	4025	1358985600	0
2073	3843	1357603200	0
2073	3614	1356912000	0
2073	820	1325116800	0
2073	2913	1319155200	0
2073	3723	1300665600	0
2073	3086	1290124800	0
2074	4158	1290297600	0
2074	3739	1290038400	0
2074	2486	1455235200	0
2074	1417	1394236800	0
2074	1562	1389657600	0
2074	3675	1354838400	0
2074	2996	1354752000	0
2074	3419	1343433600	0
2074	172	1301702400	0
2074	2766	1293494400	0
2074	3389	1292889600	0
2074	1771	1290816000	0
2075	198	1291593600	0
2075	4617	1366848000	0
2075	2519	1326499200	0
2075	761	1321660800	0
2075	3644	1303171200	0
2075	1695	1302739200	0
2075	4657	1300233600	0
2075	2434	1300147200	0
2075	2736	1299542400	0
2075	2005	1294012800	0
2076	662	1287360000	0
2076	2857	1453766400	0
2076	4798	1448668800	0
2076	3575	1445126400	0
2076	2273	1441843200	0
2076	4362	1441843200	0
2076	4425	1439164800	0
2076	17	1435536000	0
2076	1892	1435017600	0
2076	3148	1431648000	0
2076	4365	1429488000	0
2076	2257	1428192000	0
2076	1790	1424131200	0
2076	2975	1423526400	0
2076	4394	1423440000	0
2076	1252	1417996800	0
2076	4232	1411603200	0
2076	4117	1407369600	0
2076	2130	1403395200	0
2076	3626	1394064000	0
2076	1988	1390089600	0
2076	4799	1384992000	0
2076	4260	1361232000	0
2076	1422	1360022400	0
2076	4586	1357862400	0
2076	1874	1356998400	0
2076	4800	1318291200	0
2076	916	1295049600	0
2076	968	1293062400	0
2076	1487	1289952000	0
2076	3177	1289952000	0
2076	3478	1287878400	0
2076	2025	1287619200	0
2077	2529	1297123200	0
2077	2695	1429488000	0
2077	449	1426809600	0
2077	120	1420416000	0
2077	978	1418688000	0
2077	4649	1385683200	0
2077	993	1372032000	0
2077	1667	1368921600	0
2077	4388	1365379200	0
2077	1025	1358208000	0
2078	2511	1414627200	0
2078	1184	1405641600	0
2078	1322	1370131200	0
2078	3648	1365465600	0
2078	2081	1343088000	0
2078	2390	1314921600	0
2078	4095	1313280000	0
2078	723	1308960000	0
2078	4151	1304467200	0
2078	3341	1296000000	0
2078	118	1291507200	0
2079	3583	1286323200	0
2079	4431	1284854400	0
2079	1672	1373155200	0
2079	2055	1356739200	0
2079	3740	1330646400	0
2079	575	1295049600	0
2079	2715	1291420800	0
2080	3174	1282176000	0
2080	4801	1454544000	0
2080	4068	1454198400	0
2080	2843	1453593600	0
2080	3999	1450828800	0
2080	4057	1448755200	0
2080	3770	1443139200	0
2080	4004	1434931200	0
2080	2948	1433721600	0
2080	2314	1430524800	0
2080	4802	1428624000	0
2080	3299	1428364800	0
2080	4037	1428364800	0
2080	3117	1427500800	0
2080	1419	1426809600	0
2080	1788	1424649600	0
2080	1054	1421798400	0
2080	3140	1421193600	0
2080	3143	1414108800	0
2080	2801	1413849600	0
2080	4803	1412553600	0
2080	2485	1412294400	0
2080	3370	1410912000	0
2080	4396	1409097600	0
2080	2822	1406419200	0
2080	4634	1402444800	0
2080	4177	1399248000	0
2080	2826	1398988800	0
2080	4774	1388793600	0
2080	4602	1384732800	0
2080	4077	1378080000	0
2080	695	1377648000	0
2080	3459	1371772800	0
2080	3816	1371686400	0
2080	2835	1367712000	0
2080	3548	1367193600	0
2080	2700	1366848000	0
2080	1711	1366848000	0
2080	4804	1361577600	0
2080	3153	1361059200	0
2080	3164	1359590400	0
2080	458	1358640000	0
2080	2010	1357516800	0
2080	3753	1355356800	0
2080	3505	1354924800	0
2080	1265	1354838400	0
2080	1300	1353715200	0
2080	1112	1350604800	0
2080	2704	1349136000	0
2080	4485	1348963200	0
2080	2705	1339027200	0
2080	3162	1333843200	0
2080	322	1332892800	0
2080	2060	1329350400	0
2080	4648	1325635200	0
2080	2711	1324857600	0
2080	697	1321401600	0
2080	1512	1318377600	0
2080	721	1317945600	0
2080	2155	1316476800	0
2080	52	1316304000	0
2080	4182	1315872000	0
2080	1966	1314230400	0
2080	867	1313539200	0
2080	1996	1312675200	0
2080	2409	1311465600	0
2080	3786	1310688000	0
2080	1918	1309737600	0
2080	654	1309132800	0
2080	601	1306713600	0
2080	1009	1306368000	0
2080	3599	1305676800	0
2080	3991	1305331200	0
2080	3936	1301788800	0
2080	594	1301616000	0
2080	4723	1300233600	0
2080	1576	1296432000	0
2080	3258	1295913600	0
2080	529	1295222400	0
2080	1904	1293494400	0
